True,True,6,0.0,0.0,0.0,0.8666666666666667,0.6579999923706055
True,True,7,0.0,0.0,0.0,0.80000000000000004,0.006000041961669922
True,True,7,0.066666666666666666,0.10000000000000001,0.050000000000000003,0.8533333333333335,0.0053000211715698246
True,True,7,0.0,0.0,0.0,0.86666666666666692,0.005900001525878907
True,True,7,0.13999999999999999,0.13333333333333333,0.14999999999999999,0.82666666666666677,0.0056999921798706055
True,True,7,0.13999999999999999,0.13333333333333333,0.14999999999999999,0.82666666666666677,0.00559999942779541
True,True,7,0.13999999999999999,0.13333333333333333,0.14999999999999999,0.82666666666666677,0.005500006675720215
True,True,7,0.14999999999999999,0.14999999999999999,0.14999999999999999,0.82000000000000006,0.005400013923645019
True,True,7,0.13999999999999999,0.13333333333333333,0.14999999999999999,0.82666666666666677,0.005200004577636719
True,True,7,0.13999999999999999,0.13333333333333333,0.14999999999999999,0.82000000000000006,0.00559999942779541
True,True,7,0.13999999999999999,0.13333333333333333,0.14999999999999999,0.82666666666666677,0.005800008773803711
True,True,7,0.14999999999999999,0.14999999999999999,0.14999999999999999,0.82000000000000006,0.010599994659423828
True,True,7,0.14999999999999999,0.14999999999999999,0.14999999999999999,0.82000000000000006,0.0051000118255615234
True,True,7,0.20174603174603178,0.22009523809523809,0.20999999999999999,0.81733333333333258,0.003470001220703125
True,True,7,0.15638650793650805,0.17107619047619041,0.161,0.80999999999999683,0.004134999990463257
True,True,1,0.31633412698412677,0.35425952380952352,0.32500000000000001,0.83493333333332942,0.006337999820709228
False,True,1,0.37968333333333387,0.41591666666666643,0.39400000000000002,0.85346666666666127,0.004437000036239624
False,True,7,0.42866984126984187,0.42402619047619011,0.48799999999999999,0.83919999999999728,0.0034780001640319826
False,True,7,0.090000000000000094,0.13300000000000001,0.068500000000000005,0.86980000000000046,0.0035999999046325685
False,True,7,0.27879206349206342,0.30795238095238098,0.28699999999999998,0.83499999999999641,0.0033849999904632566
False,True,7,0.42866984126984187,0.42402619047619011,0.48799999999999999,0.83919999999999728,0.0032660000324249267
False,True,7,0.29623253968253987,0.28423928571428581,0.35199999999999998,0.80299999999999749,0.005003000020980835
False,True,3,0.0,0.0,0.0,0.8666666666666667,0.10100007057189941
False,True,3,0.0,0.0,0.0,0.8666666666666667,0.08999991416931152
False,True,3,0.20666666666666664,0.23333333333333331,0.20000000000000001,0.84000000000000019,0.08539998531341553
False,True,3,0.16166666666666665,0.17833333333333332,0.16,0.83333333333333248,0.07407000064849853
False,True,3,0.16166666666666665,0.17833333333333332,0.16,0.83333333333333248,0.07287000179290772
True,True,3,0.28283333333333344,0.35333333333333328,0.26000000000000001,0.85266666666666568,0.09160000085830688
False,False,3,0.38,0.46083333333333337,0.34999999999999998,0.87199999999999878,0.07884999990463257
False,False,7,0.45045238095238072,0.44166666666666665,0.52000000000000002,0.84799999999999909,0.0030500006675720213
False,False,7,0.45247619047619025,0.44949999999999996,0.52000000000000002,0.8339999999999993,0.004519999027252197
False,False,7,0.41327777777777769,0.4026904761904761,0.47999999999999998,0.82866666666666589,0.0036100006103515626
False,False,8,0.094555555555555573,0.079595238095238108,0.13500000000000001,0.69266666666666621,0.0025999999046325685
False,False,8,0.094555555555555573,0.079595238095238108,0.13500000000000001,0.69266666666666621,0.0026800012588500976
False,False,8,0.23707142857142863,0.28683333333333333,0.23499999999999999,0.85866666666666602,0.003389999866485596
False,False,5,0.23707142857142863,0.28683333333333333,0.23499999999999999,0.85866666666666602,0.12197000026702881
False,False,6,0.16966666666666666,0.21833333333333332,0.14999999999999999,0.84333333333333238,0.002650001049041748
False,True,6,0.16966666666666666,0.21833333333333332,0.14999999999999999,0.84333333333333238,0.0028699994087219237
True,True,6,0.30416666666666681,0.39583333333333337,0.26500000000000001,0.86799999999999888,0.0035499978065490724
